T1,T2,T3,R1,R2,R3
-0.0963779,-0.0440041,0,0.372076,0.200903,0
-0.0963765,-0.0440094,0,0.371941,0.200421,0
-0.09638,-0.04401,0,0.371699,0.199984,0
-0.0963836,-0.0440105,0,0.371457,0.199547,0
-0.0963822,-0.0440159,0,0.371323,0.199065,0
-0.0963808,-0.0440212,0,0.371188,0.198584,0
-0.0963522,-0.0440044,0,0.37072,0.198412,0
-0.0963235,-0.0439877,0,0.370252,0.19824,0
-0.0963221,-0.043993,0,0.370118,0.197758,0
-0.0963208,-0.0439984,0,0.369985,0.197277,0
-0.0963195,-0.0440038,0,0.369851,0.196795,0
-0.0963182,-0.0440092,0,0.369718,0.196313,0
-0.0962917,-0.0440088,0,0.369557,0.19584,0
-0.0962652,-0.0440085,0,0.369396,0.195368,0
-0.0962697,-0.0439935,0,0.369537,0.194888,0
-0.0962741,-0.0439784,0,0.369679,0.194409,0
-0.0962725,-0.0439755,0,0.369931,0.193977,0
-0.0962709,-0.0439725,0,0.370184,0.193546,0
-0.0962913,-0.0439548,0,0.369828,0.193196,0
-0.0963117,-0.0439371,0,0.369472,0.192845,0
-0.096323,-0.043933,0,0.368982,0.192751,0
-0.0963343,-0.0439289,0,0.368491,0.192657,0
-0.0963418,-0.0439295,0,0.368196,0.192253,0
-0.0963493,-0.0439301,0,0.367902,0.191849,0
-0.0963527,-0.043925,0,0.367566,0.191479,0
-0.096356,-0.04392,0,0.36723,0.191109,0
-0.0963445,-0.0439132,0,0.36673,0.191107,0
-0.096333,-0.0439064,0,0.36623,0.191105,0
-0.096335,-0.0439009,0,0.365732,0.191068,0
-0.096337,-0.0438954,0,0.365233,0.19103,0
-0.0963426,-0.0438848,0,0.364758,0.190876,0
-0.0963482,-0.0438741,0,0.364283,0.190721,0
-0.0963374,-0.0438716,0,0.363792,0.190625,0
-0.0963266,-0.0438691,0,0.363301,0.190529,0
-0.0963253,-0.0438747,0,0.363172,0.190046,0
-0.0963239,-0.0438803,0,0.363043,0.189563,0
-0.096333,-0.0438731,0,0.362558,0.189685,0
-0.096342,-0.0438658,0,0.362073,0.189806,0
-0.0963488,-0.0438668,0,0.361884,0.189344,0
-0.0963556,-0.0438678,0,0.361694,0.188881,0
-0.0963467,-0.0438669,0,0.361342,0.188526,0
-0.0963379,-0.043866,0,0.360989,0.188171,0
-0.0962966,-0.0438531,0,0.360738,0.187741,0
-0.0962554,-0.0438403,0,0.360487,0.187311,0
-0.0962522,-0.0438397,0,0.359994,0.1874,0
-0.0962491,-0.043839,0,0.359502,0.187488,0
-0.0962367,-0.0438332,0,0.359366,0.187008,0
-0.0962243,-0.0438274,0,0.35923,0.186527,0
-0.0962193,-0.0438229,0,0.35913,0.186037,0
-0.0962142,-0.0438184,0,0.35903,0.185547,0
-0.0962237,-0.0437985,0,0.358979,0.18505,0
-0.0962332,-0.0437787,0,0.358928,0.184553,0
-0.0961665,-0.0437549,0,0.358979,0.184061,0
-0.0960998,-0.0437311,0,0.35903,0.183568,0
-0.0960944,-0.0437314,0,0.358854,0.1831,0
-0.0960889,-0.0437317,0,0.358678,0.182632,0
-0.0960745,-0.0437254,0,0.358389,0.182224,0
-0.0960601,-0.0437191,0,0.358101,0.181816,0
-0.096059,-0.0437249,0,0.357974,0.181333,0
-0.0960579,-0.0437307,0,0.357848,0.180849,0
-0.0960607,-0.0437284,0,0.357946,0.180359,0
-0.0960636,-0.043726,0,0.358045,0.179869,0
-0.096053,-0.0437281,0,0.357792,0.179437,0
-0.0960424,-0.0437301,0,0.357539,0.179006,0
-0.0960371,-0.0437317,0,0.357596,0.17851,0
-0.0960318,-0.0437332,0,0.357653,0.178013,0
-0.0960307,-0.0437391,0,0.357526,0.177529,0
-0.0960296,-0.0437449,0,0.357399,0.177046,0
-0.0960155,-0.0437419,0,0.357086,0.176655,0
-0.0960015,-0.0437388,0,0.356774,0.176265,0
-0.0960072,-0.0437318,0,0.356406,0.175927,0
-0.096013,-0.0437248,0,0.356038,0.175588,0
-0.0961549,-0.043688,0,0.356103,0.175115,0
-0.0962968,-0.0436511,0,0.356168,0.174641,0
-0.0962954,-0.0436571,0,0.356042,0.174157,0
-0.096294,-0.0436631,0,0.355915,0.173674,0
-0.0962992,-0.0436563,0,0.355589,0.173295,0
-0.0963044,-0.0436494,0,0.355263,0.172916,0
-0.096295,-0.0436511,0,0.354911,0.172561,0
-0.0962857,-0.0436527,0,0.354558,0.172206,0
-0.0962843,-0.0436588,0,0.354433,0.171722,0
-0.096283,-0.0436648,0,0.354307,0.171239,0
-0.0962829,-0.0436609,0,0.353925,0.170916,0
-0.0962828,-0.0436571,0,0.353543,0.170594,0
-0.0962841,-0.0436589,0,0.353061,0.170461,0
-0.0962853,-0.0436607,0,0.352579,0.170329,0
-0.0962742,-0.0436603,0,0.352169,0.170042,0
-0.0962631,-0.0436598,0,0.35176,0.169755,0
-0.0962618,-0.0436659,0,0.351636,0.169271,0
-0.0962604,-0.0436719,0,0.351512,0.168786,0
-0.0962404,-0.0436755,0,0.351229,0.168375,0
-0.0962203,-0.043679,0,0.350945,0.167963,0
-0.0962313,-0.0436826,0,0.350766,0.167497,0
-0.0962423,-0.0436862,0,0.350587,0.16703,0
-0.0962447,-0.0436854,0,0.350278,0.166637,0
-0.0962472,-0.0436845,0,0.349969,0.166244,0
-0.096249,-0.0436843,0,0.349664,0.165848,0
-0.0962507,-0.0436841,0,0.349358,0.165452,0
-0.0962494,-0.0436901,0,0.349236,0.164967,0
-0.0962481,-0.0436962,0,0.349114,0.164483,0
-0.0962462,-0.0436961,0,0.348727,0.164165,0
-0.0962443,-0.0436961,0,0.348341,0.163848,0
-0.096225,-0.0436957,0,0.347952,0.163534,0
-0.0962057,-0.0436953,0,0.347564,0.163219,0
-0.0961981,-0.0436918,0,0.34756,0.16272,0
-0.0961905,-0.0436884,0,0.347556,0.16222,0
-0.096186,-0.0436879,0,0.347056,0.162202,0
-0.0961816,-0.0436875,0,0.346557,0.162184,0
-0.096184,-0.043683,0,0.34606,0.162237,0
-0.0961865,-0.0436786,0,0.345562,0.16229,0
-0.0961852,-0.0436847,0,0.345443,0.161804,0
-0.0961839,-0.0436909,0,0.345323,0.161319,0
-0.096163,-0.043695,0,0.344859,0.161133,0
-0.0961421,-0.0436991,0,0.344396,0.160948,0
-0.0961392,-0.0437012,0,0.343904,0.160859,0
-0.0961363,-0.0437033,0,0.343412,0.160771,0
-0.0961401,-0.0436992,0,0.343244,0.160299,0
-0.0961439,-0.0436951,0,0.343077,0.159828,0
-0.0961445,-0.043692,0,0.342848,0.159384,0
-0.096145,-0.043689,0,0.342619,0.158939,0
-0.0961322,-0.0436849,0,0.342196,0.158672,0
-0.0961194,-0.0436808,0,0.341774,0.158405,0
-0.0960992,-0.0436799,0,0.341274,0.158409,0
-0.096079,-0.0436791,0,0.340775,0.158413,0
-0.0960703,-0.0436767,0,0.34029,0.15829,0
-0.0960616,-0.0436744,0,0.339806,0.158167,0
-0.096055,-0.0436742,0,0.339309,0.158112,0
-0.0960484,-0.043674,0,0.338812,0.158057,0
-0.0960002,-0.0436822,0,0.338487,0.15768,0
-0.095952,-0.0436904,0,0.338162,0.157303,0
-0.0959603,-0.0436909,0,0.337938,0.156856,0
-0.0959686,-0.0436913,0,0.337713,0.15641,0
-0.0959627,-0.0436854,0,0.337213,0.156389,0
-0.0959567,-0.0436794,0,0.336714,0.156369,0
-0.0959527,-0.0436771,0,0.336407,0.155974,0
-0.0959486,-0.0436749,0,0.3361,0.155579,0
-0.0959399,-0.0436734,0,0.335853,0.155145,0
-0.0959312,-0.043672,0,0.335606,0.15471,0
-0.0959371,-0.0436686,0,0.335239,0.15437,0
-0.095943,-0.0436652,0,0.334873,0.15403,0
-0.0959348,-0.0436673,0,0.334383,0.153931,0
-0.0959266,-0.0436695,0,0.333893,0.153832,0
-0.0959205,-0.0436653,0,0.333488,0.153539,0
-0.0959144,-0.0436611,0,0.333083,0.153246,0
-0.0959545,-0.0436356,0,0.33295,0.152766,0
-0.0959947,-0.0436102,0,0.332817,0.152287,0
-0.0959893,-0.0436078,0,0.332484,0.151914,0
-0.0959838,-0.0436054,0,0.332151,0.151541,0
-0.0959897,-0.0435996,0,0.332104,0.151043,0
-0.0959956,-0.0435939,0,0.332057,0.150545,0
-0.0959945,-0.0436003,0,0.331948,0.150058,0
-0.0959934,-0.0436067,0,0.331838,0.14957,0
-0.0959846,-0.0436064,0,0.331339,0.149585,0
-0.0959758,-0.0436061,0,0.330839,0.149601,0
-0.0959846,-0.0435967,0,0.330355,0.149477,0
-0.0959935,-0.0435873,0,0.329871,0.149353,0
-0.0959875,-0.0435877,0,0.3295,0.149018,0
-0.0959815,-0.043588,0,0.329129,0.148683,0
-0.0959841,-0.0435822,0,0.328862,0.14826,0
-0.0959867,-0.0435764,0,0.328596,0.147837,0
-0.0959782,-0.0435738,0,0.328189,0.147546,0
-0.0959697,-0.0435712,0,0.327782,0.147256,0
-0.0959676,-0.0435681,0,0.327509,0.146837,0
-0.0959654,-0.0435649,0,0.327237,0.146418,0
-0.0959523,-0.0435626,0,0.326922,0.14603,0
-0.0959391,-0.0435602,0,0.326607,0.145641,0
-0.095938,-0.0435667,0,0.326502,0.145153,0
-0.0959369,-0.0435732,0,0.326398,0.144664,0
-0.0959357,-0.0435647,0,0.325946,0.14445,0
-0.0959345,-0.0435561,0,0.325494,0.144236,0
-0.0959415,-0.0435562,0,0.325079,0.143957,0
-0.0959485,-0.0435564,0,0.324664,0.143679,0
-0.095963,-0.0435477,0,0.324795,0.143197,0
-0.0959776,-0.0435389,0,0.324927,0.142714,0
-0.0959843,-0.0435375,0,0.324671,0.142285,0
-0.0959911,-0.0435361,0,0.324416,0.141855,0
-0.0959832,-0.0435316,0,0.324652,0.141414,0
-0.0959754,-0.0435272,0,0.324888,0.140974,0
-0.0959743,-0.0435339,0,0.324784,0.140485,0
-0.0959731,-0.0435405,0,0.32468,0.139996,0
-0.0959636,-0.0435374,0,0.324254,0.139734,0
-0.095954,-0.0435342,0,0.323829,0.139472,0
-0.0959536,-0.0435345,0,0.323584,0.139036,0
-0.0959532,-0.0435347,0,0.32334,0.138599,0
-0.0959637,-0.04353,0,0.323024,0.138212,0
-0.0959741,-0.0435253,0,0.322708,0.137824,0
-0.0959897,-0.0435151,0,0.32282,0.137337,0
-0.0960052,-0.043505,0,0.322932,0.13685,0
-0.0959919,-0.0435065,0,0.322476,0.136646,0
-0.0959786,-0.0435081,0,0.32202,0.136441,0
-0.0959789,-0.0435027,0,0.321836,0.135976,0
-0.0959791,-0.0434973,0,0.321651,0.135511,0
-0.0959679,-0.0434947,0,0.321161,0.135416,0
-0.0959566,-0.0434921,0,0.32067,0.13532,0
-0.0959494,-0.0434873,0,0.320266,0.135025,0
-0.0959422,-0.0434824,0,0.319862,0.134731,0
-0.0959321,-0.0434811,0,0.319482,0.134406,0
-0.095922,-0.0434797,0,0.319102,0.134081,0
-0.0959293,-0.0434754,0,0.318821,0.133668,0
-0.0959366,-0.0434711,0,0.318541,0.133254,0
-0.0959364,-0.0434706,0,0.318209,0.132879,0
-0.0959362,-0.0434701,0,0.317878,0.132505,0
-0.095883,-0.0434648,0,0.317388,0.132586,0
-0.0958298,-0.0434594,0,0.316898,0.132668,0
-0.0958209,-0.0434598,0,0.316542,0.132316,0
-0.0958119,-0.0434602,0,0.316187,0.131965,0
-0.0958075,-0.0434558,0,0.315773,0.131684,0
-0.0958031,-0.0434515,0,0.31536,0.131403,0
-0.0958021,-0.0434583,0,0.315264,0.130913,0
-0.0958011,-0.0434652,0,0.315167,0.130422,0
-0.0958001,-0.0434721,0,0.315071,0.129931,0
-0.0957992,-0.043479,0,0.314975,0.129441,0
-0.095779,-0.0434753,0,0.315062,0.128949,0
-0.0957589,-0.0434717,0,0.31515,0.128457,0
-0.0957544,-0.0434752,0,0.314737,0.128175,0
-0.09575,-0.0434787,0,0.314324,0.127894,0
-0.0957407,-0.0434807,0,0.313967,0.127544,0
-0.0957313,-0.0434827,0,0.31361,0.127194,0
-0.0957363,-0.0434847,0,0.313115,0.127269,0
-0.0957413,-0.0434868,0,0.312621,0.127344,0
-0.0957417,-0.0434829,0,0.312235,0.127026,0
-0.0957422,-0.0434791,0,0.311849,0.126708,0
-0.0956689,-0.0434747,0,0.311525,0.126334,0
-0.0955956,-0.0434704,0,0.311201,0.12596,0
-0.0955871,-0.043465,0,0.310938,0.125536,0
-0.0955786,-0.0434595,0,0.310674,0.125111,0
-0.0955779,-0.0434665,0,0.310582,0.12462,0
-0.0955771,-0.0434735,0,0.310489,0.124128,0
-0.0955701,-0.0434737,0,0.31053,0.12363,0
-0.095563,-0.043474,0,0.310571,0.123132,0
-0.0955623,-0.043481,0,0.310479,0.12264,0
-0.0955615,-0.043488,0,0.310386,0.122149,0
-0.0955608,-0.0434949,0,0.310293,0.121658,0
-0.0955601,-0.0435019,0,0.3102,0.121167,0
-0.0955649,-0.0434992,0,0.309781,0.120895,0
-0.0955697,-0.0434965,0,0.309361,0.120624,0
-0.0955813,-0.0434929,0,0.308927,0.120375,0
-0.0955929,-0.0434893,0,0.308494,0.120126,0
-0.0956003,-0.0434845,0,0.308657,0.119654,0
-0.0956078,-0.0434797,0,0.308821,0.119182,0
-0.0956179,-0.0434812,0,0.308517,0.118784,0
-0.095628,-0.0434828,0,0.308213,0.118387,0
-0.0956197,-0.043481,0,0.307771,0.118155,0
-0.0956113,-0.0434791,0,0.307328,0.117923,0
-0.0956176,-0.0434769,0,0.306884,0.117692,0
-0.0956239,-0.0434747,0,0.306441,0.117462,0
-0.0956357,-0.0434696,0,0.305941,0.117452,0
-0.0956474,-0.0434645,0,0.305441,0.117443,0
-0.0956533,-0.0434626,0,0.305104,0.117073,0
-0.0956592,-0.0434608,0,0.304767,0.116704,0
-0.0956583,-0.0434679,0,0.30468,0.116211,0
-0.0956575,-0.043475,0,0.304592,0.115719,0
-0.0956596,-0.0434758,0,0.304149,0.115487,0
-0.0956617,-0.0434766,0,0.303706,0.115256,0
-0.0956734,-0.0434717,0,0.303421,0.114845,0
-0.095685,-0.0434668,0,0.303136,0.114434,0
-0.0956926,-0.0434689,0,0.303233,0.113944,0
-0.0957001,-0.043471,0,0.30333,0.113454,0
-0.0957035,-0.0434679,0,0.303208,0.112969,0
-0.0957069,-0.0434647,0,0.303085,0.112484,0
-0.0957182,-0.0434607,0,0.303281,0.112024,0
-0.0957295,-0.0434567,0,0.303477,0.111564,0
-0.095736,-0.0434507,0,0.303723,0.111129,0
-0.0957425,-0.0434448,0,0.303968,0.110693,0
-0.0957422,-0.0434415,0,0.304114,0.110215,0
-0.0957419,-0.0434382,0,0.304259,0.109737,0
-0.0957487,-0.0434341,0,0.303835,0.109472,0
-0.0957556,-0.0434301,0,0.303411,0.109207,0
-0.0957335,-0.0434197,0,0.30352,0.10872,0
-0.0957113,-0.0434093,0,0.303629,0.108233,0
-0.0957104,-0.0434166,0,0.303541,0.107741,0
-0.0957095,-0.0434239,0,0.303453,0.107248,0
-0.0956841,-0.0434078,0,0.303569,0.106763,0
-0.0956586,-0.0433917,0,0.303686,0.106278,0
-0.0956578,-0.0433991,0,0.303598,0.105786,0
-0.0956569,-0.0434064,0,0.303509,0.105294,0
-0.095656,-0.0434138,0,0.30342,0.104802,0
-0.0956552,-0.0434212,0,0.303332,0.10431,0
-0.0956653,-0.0434108,0,0.30351,0.103843,0
-0.0956755,-0.0434005,0,0.303688,0.103376,0
-0.0956331,-0.0433953,0,0.303838,0.102901,0
-0.0955908,-0.0433902,0,0.303988,0.102426,0
-0.09559,-0.0433976,0,0.303899,0.101934,0
-0.0955892,-0.0434051,0,0.303809,0.101442,0
-0.0955884,-0.0434125,0,0.303719,0.10095,0
-0.0955876,-0.0434199,0,0.30363,0.100459,0
-0.0955892,-0.0434182,0,0.303229,0.100159,0
-0.0955907,-0.0434165,0,0.302828,0.0998602,0
-0.0955937,-0.0434147,0,0.302519,0.0994677,0
-0.0955967,-0.0434129,0,0.302209,0.0990753,0
-0.0955959,-0.0434204,0,0.30212,0.0985832,0
-0.0955951,-0.0434279,0,0.302032,0.0980911,0
-0.0955695,-0.0434229,0,0.301705,0.0977139,0
-0.0955438,-0.0434179,0,0.301378,0.0973366,0
-0.0955427,-0.0434091,0,0.300893,0.0972165,0
-0.0955417,-0.0434003,0,0.300407,0.0970964,0
-0.0955394,-0.0433993,0,0.300082,0.0967165,0
-0.095537,-0.0433984,0,0.299757,0.0963365,0
-0.0955281,-0.0433921,0,0.299274,0.0962099,0
-0.0955191,-0.0433858,0,0.29879,0.0960833,0
-0.0955233,-0.0433788,0,0.298302,0.095973,0
-0.0955276,-0.0433717,0,0.297815,0.0958627,0
-0.0955377,-0.0433681,0,0.297599,0.0954118,0
-0.0955478,-0.0433645,0,0.297383,0.0949609,0
-0.0955377,-0.0433607,0,0.297445,0.0944649,0
-0.0955276,-0.0433569,0,0.297508,0.0939689,0
-0.0955268,-0.0433645,0,0.297424,0.0934761,0
-0.0955261,-0.0433722,0,0.29734,0.0929832,0
-0.0955354,-0.0433745,0,0.297289,0.0924859,0
-0.0955447,-0.0433768,0,0.297239,0.0919885,0
-0.0955466,-0.0433737,0,0.29706,0.0915217,0
-0.0955484,-0.0433706,0,0.29688,0.0910549,0
-0.0955477,-0.0433782,0,0.296797,0.0905621,0
-0.0955469,-0.0433859,0,0.296713,0.0900692,0
-0.0955461,-0.0433936,0,0.296629,0.0895763,0
-0.0955454,-0.0434013,0,0.296545,0.0890835,0
-0.0955461,-0.0433925,0,0.296294,0.0886513,0
-0.0955469,-0.0433837,0,0.296042,0.0882192,0
-0.0955379,-0.0433806,0,0.295616,0.0879575,0
-0.0955288,-0.0433776,0,0.29519,0.0876958,0
-0.0955244,-0.0433792,0,0.294787,0.0874011,0
-0.0955199,-0.0433808,0,0.294383,0.0871063,0
-0.0955299,-0.0433949,0,0.294461,0.0866127,0
-0.0955399,-0.043409,0,0.294538,0.0861191,0
-0.0955353,-0.0434104,0,0.294258,0.0857051,0
-0.0955307,-0.0434119,0,0.293978,0.085291,0
-0.0955401,-0.0434113,0,0.293613,0.0849495,0
-0.0955495,-0.0434107,0,0.293248,0.0846079,0
-0.0955487,-0.0434185,0,0.293167,0.0841146,0
-0.095548,-0.0434263,0,0.293086,0.0836212,0
-0.0955542,-0.0434274,0,0.29287,0.0831704,0
-0.0955604,-0.0434285,0,0.292654,0.0827196,0
-0.0955626,-0.0434191,0,0.292462,0.0822581,0
-0.0955647,-0.0434096,0,0.29227,0.0817965,0
-0.0955224,-0.0434078,0,0.29254,0.0813783,0
-0.0954801,-0.0434059,0,0.292811,0.0809601,0
-0.0954715,-0.0434034,0,0.293107,0.0805567,0
-0.0954628,-0.0434009,0,0.293402,0.0801534,0
-0.0954622,-0.0434087,0,0.29332,0.0796602,0
-0.0954615,-0.0434166,0,0.293238,0.079167,0
-0.0954341,-0.0434158,0,0.292846,0.0788573,0
-0.0954067,-0.043415,0,0.292455,0.0785477,0
-0.0954177,-0.0434189,0,0.292024,0.0782935,0
-0.0954286,-0.0434228,0,0.291594,0.0780394,0
-0.095428,-0.0434307,0,0.291514,0.0775459,0
-0.0954273,-0.0434386,0,0.291434,0.0770524,0
-0.0954267,-0.0434465,0,0.291353,0.076559,0
-0.095426,-0.0434543,0,0.291273,0.0760655,0
-0.0954195,-0.0434543,0,0.290935,0.0756974,0
-0.095413,-0.0434544,0,0.290597,0.0753294,0
-0.0953718,-0.0434621,0,0.290113,0.0752111,0
-0.0953306,-0.0434699,0,0.289629,0.0750928,0
-0.0953278,-0.0434706,0,0.289253,0.0747626,0
-0.095325,-0.0434714,0,0.288878,0.0744323,0
-0.095319,-0.0434743,0,0.288431,0.0742074,0
-0.0953131,-0.0434773,0,0.287985,0.0739825,0
-0.0953204,-0.0434721,0,0.287795,0.0735201,0
-0.0953278,-0.0434669,0,0.287605,0.0730577,0
-0.0953296,-0.0434664,0,0.287359,0.0726224,0
-0.0953314,-0.0434658,0,0.287113,0.072187,0
-0.0953313,-0.0434652,0,0.287147,0.0716882,0
-0.0953313,-0.0434646,0,0.287181,0.0711894,0
-0.0953159,-0.043466,0,0.287264,0.0706965,0
-0.0953005,-0.0434675,0,0.287347,0.0702036,0
-0.0952867,-0.0434704,0,0.287469,0.0697191,0
-0.0952729,-0.0434732,0,0.287592,0.0692345,0
-0.0952385,-0.0434743,0,0.287613,0.0687361,0
-0.0952042,-0.0434754,0,0.287635,0.0682378,0
-0.0951984,-0.0434776,0,0.287818,0.0677725,0
-0.0951926,-0.0434798,0,0.288001,0.0673073,0
-0.0951923,-0.0434878,0,0.287923,0.0668134,0
-0.0951919,-0.0434959,0,0.287845,0.0663196,0
-0.0951992,-0.0434971,0,0.287419,0.0660577,0
-0.0952065,-0.0434983,0,0.286994,0.0657958,0
-0.0952057,-0.0434959,0,0.287074,0.0653023,0
-0.0952049,-0.0434934,0,0.287154,0.0648088,0
-0.0951825,-0.0434975,0,0.286841,0.0644197,0
-0.09516,-0.0435016,0,0.286528,0.0640306,0
-0.0951668,-0.0434976,0,0.286074,0.0638217,0
-0.0951735,-0.0434936,0,0.28562,0.0636127,0
-0.0951717,-0.0434926,0,0.28544,0.0631461,0
-0.0951699,-0.0434916,0,0.285261,0.0626794,0
-0.0951643,-0.0434916,0,0.285244,0.0621797,0
-0.0951586,-0.0434915,0,0.285228,0.06168,0
-0.0951547,-0.0434857,0,0.285116,0.0611927,0
-0.0951508,-0.0434799,0,0.285005,0.0607054,0
-0.0951505,-0.0434881,0,0.284929,0.0602111,0
-0.0951502,-0.0434962,0,0.284854,0.0597169,0
-0.0951329,-0.0434955,0,0.284354,0.0597101,0
-0.0951155,-0.0434948,0,0.283855,0.0597032,0
-0.0951128,-0.0434867,0,0.283363,0.0596151,0
-0.09511,-0.0434786,0,0.28287,0.059527,0
-0.09511,-0.0434729,0,0.282872,0.0590271,0
-0.09511,-0.0434672,0,0.282874,0.0585271,0
-0.0951018,-0.0434615,0,0.282692,0.0580614,0
-0.0950936,-0.0434557,0,0.28251,0.0575958,0
-0.0950934,-0.043464,0,0.282438,0.0571012,0
-0.0950931,-0.0434723,0,0.282365,0.0566066,0
-0.0950875,-0.043471,0,0.282369,0.0561066,0
-0.0950818,-0.0434698,0,0.282373,0.0556067,0
-0.0950771,-0.0434718,0,0.281932,0.0553711,0
-0.0950723,-0.0434738,0,0.281491,0.0551354,0
-0.095087,-0.0434718,0,0.281518,0.0546364,0
-0.0951016,-0.0434698,0,0.281545,0.0541373,0
-0.0951013,-0.0434781,0,0.281473,0.0536426,0
-0.0951011,-0.0434864,0,0.281401,0.0531479,0
-0.0951057,-0.0434816,0,0.280962,0.0529093,0
-0.0951103,-0.0434768,0,0.280522,0.0526706,0
-0.095084,-0.0434632,0,0.280277,0.0522362,0
-0.0950577,-0.0434495,0,0.280031,0.0518019,0
-0.0950392,-0.043452,0,0.279648,0.0514802,0
-0.0950206,-0.0434544,0,0.279266,0.0511585,0
-0.095014,-0.0434504,0,0.278837,0.050901,0
-0.0950074,-0.0434463,0,0.278409,0.0506436,0
-0.0949909,-0.0434647,0,0.278204,0.0501883,0
-0.0949744,-0.0434831,0,0.277999,0.0497329,0
-0.094977,-0.0434768,0,0.278048,0.0492354,0
-0.0949796,-0.0434705,0,0.278097,0.0487378,0
-0.0949712,-0.0434697,0,0.27826,0.0482652,0
-0.0949628,-0.0434689,0,0.278423,0.0477926,0
-0.0949504,-0.0434611,0,0.278244,0.0473257,0
-0.0949379,-0.0434532,0,0.278066,0.0468588,0
-0.0949379,-0.0434617,0,0.277997,0.0463637,0
-0.0949378,-0.0434702,0,0.277928,0.0458685,0
-0.0949335,-0.0434684,0,0.278173,0.0454323,0
-0.0949292,-0.0434665,0,0.278417,0.0449961,0
-0.0949377,-0.0434643,0,0.278448,0.0444971,0
-0.0949462,-0.043462,0,0.278478,0.0439982,0
-0.0949544,-0.0434581,0,0.278061,0.0437237,0
-0.0949626,-0.0434541,0,0.277643,0.0434492,0
-0.0949566,-0.0434541,0,0.277219,0.0431832,0
-0.0949505,-0.043454,0,0.276796,0.0429173,0
-0.0949565,-0.0434504,0,0.27638,0.0426397,0
-0.0949626,-0.0434468,0,0.275964,0.0423621,0
-0.0949402,-0.0434383,0,0.276001,0.041864,0
-0.0949178,-0.0434297,0,0.276038,0.0413659,0
-0.0949178,-0.0434385,0,0.27597,0.0408705,0
-0.0949177,-0.0434472,0,0.275903,0.0403752,0
-0.0949283,-0.0434499,0,0.275828,0.0398809,0
-0.0949388,-0.0434526,0,0.275753,0.0393867,0
-0.0949387,-0.0434613,0,0.275686,0.0388913,0
-0.0949387,-0.04347,0,0.275619,0.0383959,0
-0.0949443,-0.0434679,0,0.27512,0.0384266,0
-0.0949499,-0.0434657,0,0.274621,0.0384572,0
-0.0949372,-0.043462,0,0.274201,0.0381859,0
-0.0949244,-0.0434583,0,0.273781,0.0379146,0
-0.0949108,-0.0434513,0,0.273739,0.0374166,0
-0.0948972,-0.0434442,0,0.273696,0.0369187,0
-0.0948839,-0.0434458,0,0.273765,0.0364236,0
-0.0948706,-0.0434474,0,0.273833,0.0359285,0
-0.0947617,-0.0434194,0,0.274099,0.03552,0
-0.0946527,-0.0433914,0,0.274364,0.0351115,0
-0.094638,-0.0433941,0,0.274649,0.0347006,0
-0.0946232,-0.0433968,0,0.274933,0.0342897,0
-0.0946244,-0.0433895,0,0.274946,0.03379,0
-0.0946257,-0.0433822,0,0.274959,0.0332902,0
-0.0945914,-0.0433654,0,0.274739,0.0328432,0
-0.0945571,-0.0433486,0,0.274518,0.0323962,0
-0.0945579,-0.0433505,0,0.274309,0.031942,0
-0.0945587,-0.0433524,0,0.2741,0.0314878,0
-0.0945445,-0.0433499,0,0.274314,0.0310363,0
-0.0945304,-0.0433474,0,0.274528,0.0305847,0
-0.0945358,-0.0433494,0,0.274764,0.0301437,0
-0.0945412,-0.0433514,0,0.274999,0.0297027,0
-0.0945108,-0.0433458,0,0.275324,0.029324,0
-0.0944803,-0.0433402,0,0.275649,0.0289453,0
-0.0944564,-0.0433267,0,0.275519,0.0284633,0
-0.0944324,-0.0433132,0,0.275389,0.0279812,0
-0.0944091,-0.0432995,0,0.275245,0.0275033,0
-0.0943859,-0.0432858,0,0.275101,0.0270254,0
-0.0943883,-0.043278,0,0.274931,0.0265551,0
-0.0943908,-0.0432702,0,0.274762,0.0260848,0
-0.0944096,-0.0432671,0,0.275036,0.025667,0
-0.0944284,-0.0432639,0,0.27531,0.0252491,0
-0.0944309,-0.0432539,0,0.27541,0.0247594,0
-0.0944334,-0.0432439,0,0.27551,0.0242697,0
-0.0944341,-0.0432533,0,0.27544,0.0237746,0
-0.0944348,-0.0432627,0,0.27537,0.0232796,0
-0.0944387,-0.0432608,0,0.275337,0.0227807,0
-0.0944426,-0.0432588,0,0.275305,0.0222818,0
-0.0944432,-0.0432683,0,0.275235,0.0217868,0
-0.0944439,-0.0432777,0,0.275165,0.0212918,0
-0.0944457,-0.0432815,0,0.275175,0.0207919,0
-0.0944474,-0.0432853,0,0.275185,0.0202921,0
-0.0944465,-0.0432878,0,0.275427,0.0198548,0
-0.0944455,-0.0432904,0,0.27567,0.0194175,0
-0.0944462,-0.0432998,0,0.275599,0.0189226,0
-0.0944468,-0.0433093,0,0.275528,0.0184278,0
-0.0944568,-0.0433074,0,0.275497,0.0179289,0
-0.0944668,-0.0433055,0,0.275466,0.0174299,0
-0.0944674,-0.043315,0,0.275395,0.0169351,0
-0.0944681,-0.0433245,0,0.275323,0.0164403,0
-0.0944595,-0.0433166,0,0.275528,0.015984,0
-0.0944508,-0.0433088,0,0.275732,0.0155277,0
-0.0944538,-0.0433131,0,0.275594,0.0150472,0
