Time,X_[ref],Y_[ref],Z_[ref],Q0_[ref],Qx_[ref],Qy_[ref],QZ_[ref],X_[tip],Y_[tip],Z_[tip],Q0_[tip],Qx_[tip],Qy_[tip],Qz_[tip]
250.042,-116.703,-46.5713,-85.9833,0.523028,0.493586,0.519911,0.460987,10.3416,-26.1319,-81.1122,0.683012,-0.473848,0.555844,0
250.066,-116.699,-46.5712,-85.9835,0.523028,0.493574,0.519909,0.461,10.3154,-26.1605,-80.9885,0.684153,-0.472992,0.555169,0
250.091,-116.695,-46.573,-85.9809,0.523,0.49361,0.519886,0.46102,10.2892,-26.2232,-80.6652,0.685343,-0.471404,0.555052,0
250.116,-116.698,-46.5717,-85.9808,0.523002,0.493615,0.519883,0.461015,10.53,-26.4265,-80.6426,0.68543,-0.468472,0.557423,0
250.141,-116.7,-46.5693,-85.9788,0.522998,0.493617,0.519882,0.461019,10.5499,-26.5415,-80.5987,0.683396,-0.467043,0.561107,0
250.166,-116.704,-46.5703,-85.9801,0.522972,0.493657,0.519875,0.461014,10.56,-26.6395,-80.6537,0.681029,-0.46584,0.564972,0
250.191,-116.703,-46.5672,-85.9798,0.522951,0.49369,0.519854,0.461026,10.6208,-26.7189,-80.7634,0.679365,-0.465801,0.567004,0
250.216,-116.701,-46.5656,-85.9778,0.522934,0.493708,0.51984,0.461041,10.7183,-26.7468,-80.8968,0.677826,-0.466296,0.568437,0
250.241,-116.7,-46.5627,-85.9757,0.522912,0.493742,0.519818,0.461055,10.5357,-26.6899,-80.8894,0.67572,-0.46671,0.5706,0
250.266,-116.705,-46.562,-85.977,0.522887,0.493768,0.519809,0.461065,10.3744,-26.5555,-80.9886,0.674032,-0.467634,0.571838,0
250.291,-116.708,-46.5616,-85.9761,0.52283,0.49383,0.51979,0.461085,10.5461,-26.5799,-81.0781,0.674088,-0.468242,0.571275,0
250.316,-116.71,-46.5589,-85.9773,0.522793,0.493874,0.519768,0.461106,10.5344,-26.6325,-81.0448,0.673851,-0.468028,0.57173,0
250.341,-116.713,-46.5579,-85.9768,0.522756,0.493896,0.519755,0.461138,10.5936,-26.6359,-81.0896,0.673996,-0.468371,0.571278,0
250.366,-116.715,-46.5584,-85.978,0.522716,0.493921,0.519741,0.461172,10.5402,-26.5883,-81.0191,0.674163,-0.468233,0.571194,0
250.391,-116.721,-46.5577,-85.9797,0.522689,0.493928,0.519743,0.461193,10.5469,-26.6322,-81.0305,0.674098,-0.468037,0.57143,0
250.416,-116.724,-46.5561,-85.9799,0.522677,0.493933,0.519751,0.461192,10.6002,-26.6671,-81.0362,0.674462,-0.468335,0.570757,0
250.441,-116.726,-46.5562,-85.981,0.522665,0.493922,0.519766,0.4612,10.6617,-26.6439,-80.931,0.675059,-0.468125,0.570223,0
250.466,-116.727,-46.5578,-85.9832,0.522652,0.493944,0.519761,0.461198,10.4451,-26.6592,-80.7974,0.673195,-0.466456,0.573783,0
250.491,-116.726,-46.5596,-85.9836,0.522636,0.49395,0.519761,0.461207,10.7853,-26.9115,-81.0354,0.671659,-0.464371,0.577264,0
250.516,-116.728,-46.5583,-85.9814,0.522631,0.493959,0.519763,0.461203,10.7748,-26.9382,-81.111,0.669504,-0.4642,0.579899,0
250.541,-116.731,-46.5586,-85.9807,0.522629,0.493955,0.519771,0.4612,10.8074,-26.9885,-81.1896,0.667891,-0.463983,0.581929,0
250.566,-116.732,-46.558,-85.9801,0.522628,0.493958,0.519771,0.461198,10.8056,-27.0525,-81.2497,0.666927,-0.464145,0.582904,0
250.591,-116.732,-46.5572,-85.9807,0.522618,0.493956,0.519771,0.461212,10.8158,-27.0878,-81.3606,0.665495,-0.464257,0.58445,0
250.616,-116.733,-46.5563,-85.9812,0.52261,0.493969,0.519762,0.461217,10.9264,-27.053,-81.5414,0.664297,-0.464818,0.585366,0
250.641,-116.732,-46.5555,-85.9826,0.522586,0.494,0.519744,0.46123,10.8123,-27.0186,-81.4123,0.663998,-0.465392,0.585249,0
250.666,-116.733,-46.5559,-85.984,0.522568,0.49401,0.519737,0.461247,10.7967,-27.0619,-81.4348,0.663931,-0.465312,0.585389,0
250.691,-116.733,-46.5577,-85.9859,0.522536,0.49404,0.519727,0.461264,10.8275,-27.0797,-81.4519,0.664042,-0.465527,0.585092,0
250.716,-116.737,-46.5549,-85.9871,0.5225,0.494097,0.519711,0.461263,10.8009,-27.0425,-81.4242,0.664071,-0.46549,0.585088,0
250.741,-116.741,-46.5557,-85.9883,0.522458,0.49417,0.51969,0.461255,10.8043,-27.0578,-81.4221,0.664097,-0.465316,0.585197,0
250.766,-116.738,-46.5574,-85.9885,0.522427,0.494227,0.519663,0.46126,10.8003,-27.0801,-81.39,0.664396,-0.465212,0.584941,0
250.791,-116.736,-46.5572,-85.9876,0.522417,0.494242,0.519652,0.461268,10.8118,-27.0807,-81.3781,0.664707,-0.465292,0.584524,0
250.816,-116.735,-46.5552,-85.9873,0.522431,0.494232,0.519651,0.461263,10.8086,-27.0649,-81.3468,0.665021,-0.465256,0.584195,0
250.841,-116.738,-46.5546,-85.9881,0.522449,0.494216,0.519664,0.461246,10.801,-27.0608,-81.3216,0.665227,-0.46525,0.583966,0
250.866,-116.74,-46.5556,-85.9881,0.52247,0.494184,0.519678,0.461239,10.7832,-27.0346,-81.2797,0.665639,-0.465304,0.583452,0
250.891,-116.741,-46.5557,-85.9891,0.522502,0.494137,0.519704,0.461226,10.8522,-27.0645,-81.1397,0.667455,-0.464624,0.581917,0
250.916,-116.741,-46.5551,-85.9892,0.522518,0.494134,0.519706,0.461209,10.743,-27.1314,-80.5835,0.670073,-0.461483,0.581408,0
250.941,-116.742,-46.5544,-85.9896,0.52253,0.494132,0.519708,0.461195,10.8916,-27.2992,-80.7733,0.669363,-0.460093,0.583324,0
250.966,-116.737,-46.5569,-85.9899,0.522561,0.494096,0.519719,0.461186,10.9153,-27.3291,-80.8165,0.668815,-0.459283,0.58459,0
250.991,-116.732,-46.5553,-85.9886,0.522599,0.494051,0.519734,0.461173,10.9019,-27.3166,-80.7878,0.6688,-0.459065,0.584778,0
251.016,-116.73,-46.5517,-85.988,0.522641,0.494033,0.519737,0.461142,10.9001,-27.3249,-80.7616,0.668852,-0.458825,0.584908,0
251.041,-116.732,-46.5498,-85.9904,0.522678,0.494017,0.519749,0.461103,10.9294,-27.3604,-80.7743,0.66901,-0.45857,0.584926,0
251.066,-116.729,-46.5508,-85.9896,0.522713,0.493987,0.519768,0.461075,10.9432,-27.4176,-80.7142,0.669496,-0.457447,0.58525,0
251.09,-116.725,-46.5494,-85.9898,0.522772,0.493909,0.51981,0.461044,10.9771,-27.5384,-80.6413,0.669887,-0.45559,0.58625,0
251.115,-116.722,-46.5464,-85.9902,0.52283,0.493844,0.519845,0.461007,10.849,-27.6344,-80.5676,0.669465,-0.453413,0.588416,0
251.14,-116.72,-46.5459,-85.9907,0.522869,0.493811,0.519874,0.460967,10.9063,-27.7976,-80.6475,0.669705,-0.451879,0.589323,0
251.165,-116.717,-46.5449,-85.9919,0.522919,0.493753,0.519896,0.460946,10.8608,-27.8392,-80.6857,0.669785,-0.451002,0.589902,0
251.19,-116.716,-46.5431,-85.9933,0.522957,0.493718,0.519919,0.460915,10.729,-27.8275,-80.5913,0.669757,-0.450485,0.59033,0
251.215,-116.714,-46.5406,-85.9929,0.522973,0.493731,0.519916,0.460887,10.7425,-27.876,-80.5779,0.669898,-0.450098,0.590464,0
251.24,-116.714,-46.5409,-85.9928,0.522969,0.493775,0.519911,0.460851,10.7958,-27.9123,-80.624,0.670045,-0.450105,0.590293,0
251.265,-116.713,-46.5413,-85.9928,0.522974,0.493788,0.519911,0.46083,10.8598,-27.9105,-80.5886,0.67099,-0.44964,0.589573,0
251.29,-116.712,-46.5417,-85.9933,0.522991,0.493782,0.519916,0.460812,10.5184,-27.9785,-80.157,0.672046,-0.447013,0.590367,0
251.315,-116.717,-46.5395,-85.9941,0.52302,0.493754,0.519924,0.4608,10.7991,-28.2935,-80.2505,0.673894,-0.444631,0.59006,0
251.34,-116.722,-46.5358,-85.9951,0.523034,0.493772,0.519907,0.460783,10.6996,-28.3599,-80.1066,0.674609,-0.441804,0.591365,0
251.365,-116.724,-46.5326,-85.9969,0.523049,0.493765,0.5199,0.460782,10.7083,-28.5118,-80.0364,0.675103,-0.439668,0.592392,0
251.39,-116.725,-46.5282,-85.9972,0.52307,0.493746,0.519903,0.460776,10.6822,-28.5791,-80.0226,0.675275,-0.438879,0.592781,0
251.415,-116.724,-46.5249,-85.9968,0.523069,0.493759,0.519897,0.46077,10.6669,-28.5617,-80.0125,0.675538,-0.438759,0.59257,0
251.44,-116.722,-46.5236,-85.9951,0.523071,0.493781,0.519879,0.460764,10.6088,-28.5482,-79.9551,0.675555,-0.438665,0.59262,0
251.465,-116.722,-46.5223,-85.9948,0.52308,0.493771,0.519867,0.460777,10.6002,-28.5656,-79.9249,0.675674,-0.438522,0.59259,0
251.49,-116.722,-46.5212,-85.9953,0.523088,0.493766,0.519851,0.460791,10.6498,-28.585,-79.9683,0.675835,-0.438549,0.592386,0
251.515,-116.724,-46.5203,-85.9954,0.523066,0.493798,0.519827,0.460809,10.6637,-28.5661,-79.9754,0.675871,-0.438664,0.59226,0
251.54,-116.723,-46.5158,-85.9925,0.523051,0.493844,0.5198,0.460808,10.6456,-28.5506,-79.9441,0.675797,-0.438643,0.59236,0
251.565,-116.717,-46.5143,-85.9926,0.523042,0.493862,0.519776,0.460826,10.6638,-28.5713,-79.9456,0.675822,-0.438557,0.592396,0
251.59,-116.714,-46.5151,-85.992,0.523046,0.49387,0.519763,0.460827,10.6767,-28.5871,-79.9696,0.675878,-0.438547,0.592338,0
251.615,-116.71,-46.5159,-85.9944,0.523033,0.49389,0.519739,0.460849,10.6422,-28.5687,-79.9599,0.675713,-0.438638,0.59246,0
251.64,-116.709,-46.5171,-85.9958,0.52303,0.493888,0.519727,0.460867,10.6412,-28.5697,-79.9546,0.675759,-0.438585,0.592446,0
251.665,-116.709,-46.5163,-85.9983,0.523045,0.493855,0.519732,0.46088,10.6517,-28.5738,-79.956,0.675806,-0.438568,0.592406,0
251.69,-116.707,-46.5154,-86.0004,0.523035,0.493885,0.519716,0.460877,10.6607,-28.5761,-79.9617,0.675831,-0.438568,0.592376,0
251.715,-116.704,-46.5158,-86.0024,0.523021,0.493906,0.519708,0.46088,10.6609,-28.5743,-79.961,0.675832,-0.438563,0.59238,0
251.74,-116.703,-46.5161,-86.0029,0.523018,0.493921,0.519698,0.460878,10.6617,-28.5752,-79.9587,0.675832,-0.438549,0.59239,0
251.765,-116.698,-46.5173,-86.0053,0.523036,0.493887,0.519701,0.46089,10.665,-28.5787,-79.9592,0.675834,-0.43854,0.592395,0
251.79,-116.693,-46.5177,-86.0077,0.523039,0.493893,0.519686,0.460897,10.6662,-28.5809,-79.9613,0.675831,-0.438536,0.5924,0
251.815,-116.692,-46.5164,-86.0109,0.52305,0.493881,0.519688,0.460895,10.6676,-28.5797,-79.9621,0.675834,-0.438522,0.592408,0
251.84,-116.689,-46.5143,-86.0114,0.523059,0.493874,0.519689,0.460892,10.6697,-28.5811,-79.9609,0.675831,-0.438504,0.592424,0
251.865,-116.687,-46.5157,-86.0104,0.523088,0.493828,0.519706,0.46089,10.6709,-28.5833,-79.9609,0.675824,-0.438503,0.592433,0
251.89,-116.683,-46.5168,-86.01,0.523111,0.493795,0.519711,0.460893,10.6712,-28.5851,-79.9617,0.675818,-0.438504,0.592439,0
251.915,-116.681,-46.5194,-86.0117,0.523116,0.493796,0.519708,0.460889,10.6739,-28.5867,-79.963,0.675817,-0.438494,0.592448,0
251.94,-116.681,-46.5191,-86.0103,0.523129,0.493787,0.519716,0.460876,10.6735,-28.5894,-79.9574,0.675822,-0.438487,0.592447,0
251.965,-116.681,-46.519,-86.011,0.523157,0.493752,0.519737,0.460856,10.6992,-28.6091,-79.9173,0.676178,-0.438408,0.5921,0
251.99,-116.678,-46.5181,-86.0107,0.523184,0.493741,0.519738,0.460838,10.6597,-28.7032,-79.8309,0.677056,-0.437768,0.591569,0
252.015,-116.678,-46.5163,-86.0114,0.523222,0.493695,0.519751,0.460828,10.7408,-28.7585,-79.6527,0.679185,-0.435758,0.590612,0
252.04,-116.677,-46.5171,-86.01,0.523233,0.493672,0.519757,0.460835,10.6719,-28.8206,-79.548,0.679547,-0.434424,0.591178,0
252.065,-116.674,-46.5187,-86.0089,0.52321,0.493699,0.519742,0.460848,10.8115,-28.9352,-79.3557,0.681727,-0.432852,0.58982,0
252.09,-116.672,-46.5211,-86.0081,0.523191,0.493727,0.519728,0.460855,10.8848,-28.9518,-79.3942,0.683085,-0.431828,0.588998,0
252.115,-116.672,-46.5211,-86.0089,0.523178,0.493762,0.519716,0.460846,10.7103,-28.8565,-79.1442,0.684118,-0.430625,0.58868,0
252.139,-116.672,-46.5191,-86.0083,0.52317,0.493814,0.51969,0.46083,10.6842,-28.9524,-79.0686,0.684993,-0.428944,0.58889,0
252.164,-116.674,-46.5174,-86.0068,0.523186,0.493813,0.519685,0.460817,10.9109,-29.0598,-79.063,0.687847,-0.428113,0.586162,0
252.189,-116.672,-46.517,-86.0055,0.523205,0.493804,0.519677,0.460814,10.711,-29.0547,-78.948,0.688455,-0.427804,0.585674,0
252.214,-116.669,-46.5156,-86.0045,0.523237,0.493764,0.519681,0.460817,10.8749,-29.0947,-78.9135,0.689927,-0.42755,0.584125,0
252.239,-116.667,-46.5139,-86.0047,0.523272,0.493705,0.519702,0.460816,10.7967,-29.0516,-78.8353,0.690345,-0.427296,0.583817,0
252.264,-116.665,-46.5155,-86.0049,0.523302,0.493656,0.519725,0.46081,10.853,-29.1071,-78.8855,0.690712,-0.427305,0.583376,0
252.289,-116.668,-46.5165,-86.0061,0.523336,0.493617,0.519743,0.460791,10.8197,-29.1009,-78.8626,0.690811,-0.427259,0.583292,0
252.314,-116.671,-46.5175,-86.0079,0.523375,0.493566,0.519764,0.460778,10.7904,-29.0985,-78.8215,0.690861,-0.427204,0.583273,0
252.339,-116.67,-46.5157,-86.0059,0.52339,0.493545,0.519764,0.460784,10.8235,-29.1075,-78.838,0.690973,-0.427264,0.583097,0
252.364,-116.671,-46.5162,-86.0052,0.523404,0.493516,0.519769,0.460793,10.8247,-29.0874,-78.8395,0.690994,-0.427378,0.582989,0
252.389,-116.669,-46.5183,-86.004,0.523402,0.4935,0.519768,0.460815,10.7977,-29.0899,-78.8165,0.69095,-0.4273,0.583098,0
252.414,-116.665,-46.5193,-86.003,0.523387,0.493526,0.519742,0.460832,10.8217,-29.1152,-78.8133,0.69127,-0.427177,0.582808,0
252.439,-116.666,-46.5191,-86.0012,0.523377,0.493542,0.519729,0.460841,10.8317,-29.1016,-78.7351,0.691737,-0.426942,0.582427,0
252.464,-116.673,-46.5195,-86.001,0.523371,0.493547,0.519728,0.460845,10.818,-29.1336,-78.6964,0.692203,-0.426101,0.582488,0
252.489,-116.679,-46.5223,-86.0003,0.523355,0.493552,0.519721,0.460865,10.9112,-29.2129,-78.6322,0.693127,-0.424777,0.582357,0
252.514,-116.683,-46.5209,-85.9993,0.52334,0.493563,0.519714,0.460879,10.9287,-29.259,-78.5001,0.69393,-0.423097,0.582623,0
252.539,-116.682,-46.5207,-85.9973,0.523325,0.493557,0.519718,0.460896,10.8686,-29.2717,-78.4384,0.694697,-0.422229,0.582339,0
252.564,-116.68,-46.5197,-85.9932,0.523311,0.493585,0.51971,0.460892,10.9836,-29.35,-78.5496,0.694923,-0.422051,0.582199,0
252.589,-116.677,-46.5213,-85.9941,0.52329,0.493629,0.519693,0.460888,10.9824,-29.3636,-78.5355,0.695484,-0.421839,0.581682,0
252.614,-116.674,-46.5205,-85.9909,0.523273,0.493684,0.519662,0.460883,11.0349,-29.3803,-78.5281,0.696303,-0.421964,0.580611,0
252.639,-116.674,-46.52,-85.9919,0.523259,0.493724,0.519633,0.460888,10.9683,-29.3484,-78.4468,0.696424,-0.421816,0.580573,0
252.664,-116.676,-46.5182,-85.9883,0.523263,0.493718,0.519635,0.460889,11.0097,-29.3773,-78.4743,0.696487,-0.421899,0.580437,0
252.689,-116.675,-46.5175,-85.988,0.523276,0.493688,0.519642,0.460897,11.0406,-29.3535,-78.4868,0.696518,-0.422168,0.580204,0
252.714,-116.67,-46.5148,-85.985,0.523288,0.493669,0.519636,0.46091,11.0172,-29.3347,-78.4522,0.696505,-0.422007,0.580336,0
252.739,-116.666,-46.5142,-85.987,0.523304,0.493641,0.519636,0.460923,11.0202,-29.3634,-78.4618,0.696521,-0.422018,0.58031,0
252.764,-116.667,-46.5153,-85.9872,0.523307,0.49364,0.519632,0.460926,11.0125,-29.3646,-78.4722,0.696592,-0.422055,0.580198,0
252.789,-116.669,-46.5177,-85.9911,0.523308,0.493612,0.519639,0.460946,10.9972,-29.359,-78.4533,0.696585,-0.421913,0.580309,0
252.814,-116.672,-46.5187,-85.9912,0.523297,0.493611,0.519642,0.460957,11.0166,-29.3638,-78.4577,0.696541,-0.422035,0.580273,0
252.839,-116.674,-46.5221,-85.9928,0.523276,0.493626,0.519636,0.46097,11.0105,-29.3553,-78.4609,0.696526,-0.421996,0.58032,0
252.864,-116.672,-46.5256,-85.9932,0.523234,0.493686,0.519609,0.460984,11.0147,-29.3578,-78.4615,0.696549,-0.422014,0.580279,0
252.889,-116.672,-46.5272,-85.9937,0.52322,0.49369,0.519605,0.461001,11.0135,-29.3559,-78.4596,0.69656,-0.422042,0.580246,0
252.914,-116.672,-46.5263,-85.9925,0.523196,0.49373,0.519581,0.461012,11.0111,-29.3537,-78.4528,0.69658,-0.422038,0.580224,0
252.939,-116.675,-46.5286,-85.9933,0.523165,0.493764,0.519562,0.461033,11.0108,-29.3556,-78.453,0.6966,-0.422049,0.580193,0
252.964,-116.677,-46.5313,-85.9924,0.523134,0.493796,0.51955,0.461047,11.008,-29.354,-78.4515,0.696613,-0.422065,0.580164,0
252.989,-116.679,-46.5353,-85.993,0.523116,0.493776,0.519558,0.46108,11.0083,-29.3525,-78.45,0.696638,-0.422055,0.580142,0
253.014,-116.68,-46.5342,-85.9915,0.523101,0.493775,0.519553,0.461104,11.0105,-29.3515,-78.4499,0.696658,-0.422068,0.580109,0
253.038,-116.676,-46.5345,-85.9912,0.523079,0.493795,0.519534,0.461129,11.0077,-29.3488,-78.4467,0.696665,-0.422085,0.580089,0
253.064,-116.673,-46.5333,-85.9918,0.523064,0.493807,0.519511,0.461158,11.0042,-29.3468,-78.4447,0.696673,-0.42209,0.580074,0
253.089,-116.672,-46.5327,-85.9919,0.52306,0.493784,0.51951,0.461189,11.0032,-29.3467,-78.445,0.696688,-0.422091,0.580056,0
253.113,-116.674,-46.5316,-85.9897,0.52304,0.493792,0.519506,0.461208,11.0044,-29.3452,-78.4445,0.696707,-0.422092,0.580033,0
253.138,-116.674,-46.5319,-85.9894,0.523015,0.493819,0.519499,0.461215,11.0068,-29.3427,-78.4451,0.696724,-0.422092,0.580012,0
253.163,-116.67,-46.5304,-85.989,0.523,0.493849,0.519482,0.461219,11.0083,-29.3414,-78.4451,0.69673,-0.4221,0.579999,0
253.188,-116.669,-46.5313,-85.9897,0.522994,0.493854,0.519478,0.461225,10.9971,-29.3398,-78.4314,0.696722,-0.4221,0.580009,0
253.213,-116.67,-46.5279,-85.9907,0.522986,0.493866,0.51947,0.46123,11.0233,-29.3837,-78.3349,0.697688,-0.421963,0.578947,0
253.238,-116.672,-46.5241,-85.9907,0.522993,0.493858,0.519466,0.461236,10.9355,-29.464,-77.8843,0.700844,-0.419531,0.576898,0
253.263,-116.673,-46.5219,-85.9907,0.522989,0.493872,0.519455,0.461237,11.113,-29.7489,-77.8572,0.703883,-0.416052,0.575716,0
253.288,-116.674,-46.5198,-85.9916,0.522988,0.493883,0.519448,0.461234,11.043,-29.8743,-77.5651,0.704992,-0.414376,0.575568,0
253.313,-116.678,-46.5202,-85.9916,0.522984,0.493883,0.519452,0.461234,11.0103,-30.0409,-77.4917,0.705063,-0.41157,0.577491,0
253.338,-116.68,-46.5201,-85.992,0.522979,0.493899,0.519444,0.461232,11.2454,-30.1565,-77.6127,0.706049,-0.409073,0.57806,0
253.363,-116.681,-46.5183,-85.9938,0.52299,0.493889,0.519439,0.461235,11.19,-30.2238,-77.4372,0.706498,-0.406846,0.579083,0
253.388,-116.682,-46.5176,-85.9922,0.523007,0.493858,0.519445,0.461244,11.4322,-30.4591,-77.5601,0.707992,-0.406033,0.577828,0
253.413,-116.686,-46.5173,-85.9932,0.52302,0.493823,0.51946,0.461248,11.2487,-30.3458,-77.4242,0.709131,-0.404851,0.57726,0
253.438,-116.686,-46.5159,-85.9919,0.523032,0.493809,0.519463,0.461246,11.1609,-30.3826,-77.3953,0.709904,-0.403934,0.576952,0
253.463,-116.685,-46.5166,-85.9902,0.52305,0.49378,0.519467,0.461253,11.1934,-30.3965,-77.3251,0.711103,-0.40445,0.575111,0
253.488,-116.683,-46.5183,-85.9897,0.523057,0.493778,0.519459,0.461257,11.1919,-30.4047,-77.2353,0.711971,-0.403117,0.574974,0
253.513,-116.683,-46.5189,-85.991,0.523061,0.493767,0.519458,0.461264,11.2605,-30.4788,-77.3019,0.712078,-0.40308,0.574867,0
253.538,-116.686,-46.5174,-85.9879,0.523064,0.49377,0.519458,0.461259,11.2098,-30.4444,-77.2516,0.711968,-0.402919,0.575115,0
253.563,-116.686,-46.5145,-85.9888,0.523086,0.493755,0.519452,0.461256,11.1369,-30.521,-77.2572,0.711879,-0.402778,0.575325,0
253.588,-116.684,-46.5115,-85.986,0.523098,0.493752,0.519443,0.461254,11.1869,-30.4906,-77.1716,0.71315,-0.402317,0.574072,0
253.613,-116.683,-46.5083,-85.9853,0.523118,0.493721,0.519454,0.461254,11.2427,-30.4973,-77.195,0.713562,-0.402047,0.573749,0
253.638,-116.682,-46.5071,-85.9852,0.523137,0.4937,0.519453,0.461255,11.2021,-30.5003,-77.16,0.713467,-0.40217,0.57378,0
253.663,-116.68,-46.5074,-85.9865,0.523142,0.493687,0.519447,0.46127,11.2162,-30.4953,-77.1505,0.713624,-0.402059,0.573663,0
253.688,-116.678,-46.5061,-85.9871,0.523137,0.4937,0.519433,0.461278,11.2366,-30.493,-77.1655,0.713661,-0.402141,0.57356,0
253.713,-116.678,-46.5038,-85.9895,0.523131,0.493728,0.51942,0.46127,11.2166,-30.4881,-77.1532,0.713565,-0.402149,0.573674,0
253.738,-116.677,-46.5007,-85.9878,0.523134,0.49374,0.519417,0.461257,11.2455,-30.5022,-77.1792,0.713658,-0.402085,0.573602,0
253.763,-116.678,-46.4992,-85.9887,0.523143,0.493742,0.519418,0.461244,11.2195,-30.496,-77.1583,0.713536,-0.402098,0.573745,0
253.788,-116.674,-46.4985,-85.9889,0.523149,0.493756,0.519403,0.461239,11.2341,-30.5051,-77.165,0.713604,-0.402052,0.573693,0
253.813,-116.674,-46.4999,-85.9889,0.523153,0.493751,0.519402,0.461242,11.2234,-30.4977,-77.162,0.713556,-0.402117,0.573707,0
253.838,-116.675,-46.4981,-85.9898,0.52318,0.493719,0.51941,0.461235,11.2241,-30.4987,-77.1633,0.713581,-0.402095,0.573692,0
253.863,-116.678,-46.498,-85.9915,0.523187,0.493718,0.519415,0.461222,11.2284,-30.4985,-77.1624,0.713602,-0.402094,0.573666,0
253.888,-116.677,-46.497,-85.991,0.523195,0.493705,0.519426,0.461214,11.2315,-30.4978,-77.1646,0.713608,-0.402092,0.57366,0
253.913,-116.677,-46.4971,-85.9928,0.523221,0.493661,0.519442,0.461213,11.2287,-30.4978,-77.1631,0.713593,-0.402098,0.573674,0
253.938,-116.677,-46.4959,-85.9915,0.523232,0.493639,0.519448,0.46122,11.2257,-30.4986,-77.1613,0.713589,-0.402099,0.573678,0
253.963,-116.68,-46.5002,-85.9929,0.523197,0.493683,0.51943,0.461231,11.2215,-30.4985,-77.1591,0.713592,-0.402095,0.573678,0
253.988,-116.682,-46.5004,-85.991,0.523155,0.493753,0.519398,0.46124,11.2214,-30.498,-77.158,0.713607,-0.402101,0.573655,0
254.013,-116.679,-46.5026,-85.9901,0.52313,0.493784,0.519382,0.461254,11.2222,-30.4963,-77.1591,0.71362,-0.402102,0.573638,0
254.038,-116.677,-46.501,-85.9858,0.523127,0.493781,0.519377,0.461265,11.2218,-30.4948,-77.1583,0.713623,-0.402113,0.573626,0
254.063,-116.677,-46.5009,-85.9867,0.523129,0.493777,0.519374,0.461271,11.219,-30.4936,-77.1567,0.713624,-0.402126,0.573616,0
254.088,-116.68,-46.5018,-85.9853,0.523126,0.493758,0.519376,0.461292,11.2123,-30.4922,-77.1528,0.713622,-0.402135,0.573613,0
254.112,-116.683,-46.5041,-85.9867,0.523129,0.493729,0.51938,0.461316,11.2104,-30.4924,-77.1524,0.713637,-0.402139,0.573591,0
254.138,-116.686,-46.5042,-85.9859,0.523113,0.493715,0.519385,0.461345,11.2083,-30.4903,-77.1526,0.713651,-0.402141,0.573573,0
254.162,-116.686,-46.5061,-85.9874,0.523096,0.493707,0.519389,0.461368,11.2075,-30.4867,-77.1515,0.713663,-0.402144,0.573554,0
254.188,-116.687,-46.508,-85.9859,0.523066,0.493727,0.519387,0.461382,11.2074,-30.4848,-77.1514,0.713668,-0.402153,0.573542,0
254.212,-116.688,-46.5079,-85.9847,0.523068,0.493716,0.519392,0.461385,11.2045,-30.4827,-77.1511,0.713665,-0.402157,0.573544,0
254.237,-116.69,-46.5081,-85.9859,0.523056,0.493726,0.519387,0.461395,11.203,-30.4827,-77.151,0.713667,-0.402161,0.573538,0
254.262,-116.692,-46.5069,-85.9857,0.52303,0.493767,0.519369,0.4614,11.2012,-30.4813,-77.151,0.713673,-0.402166,0.573526,0
254.287,-116.696,-46.5081,-85.9844,0.522996,0.4938,0.519365,0.461408,11.2016,-30.4788,-77.1508,0.713688,-0.402172,0.573504,0
254.312,-116.695,-46.5094,-85.9843,0.522993,0.493772,0.519378,0.461427,11.2049,-30.4778,-77.1529,0.713699,-0.402181,0.573484,0
254.337,-116.694,-46.5088,-85.9846,0.522988,0.493766,0.519383,0.461432,11.2083,-30.4758,-77.1556,0.713703,-0.402189,0.573474,0
254.362,-116.692,-46.5067,-85.9851,0.523002,0.493741,0.519393,0.461433,11.2093,-30.4746,-77.1562,0.713697,-0.402191,0.573479,0
254.387,-116.694,-46.5049,-85.9874,0.52301,0.493734,0.5194,0.461423,11.2018,-30.4731,-77.1468,0.713684,-0.402193,0.573494,0
254.413,-116.695,-46.503,-85.9863,0.522994,0.493769,0.519388,0.461416,11.1468,-30.5588,-77.0791,0.714159,-0.401922,0.573093,0
254.438,-116.693,-46.5018,-85.9887,0.522986,0.49377,0.519387,0.461427,11.2056,-30.6963,-76.7376,0.718034,-0.399096,0.570219,0
